time,expected_et,field_id,crop,expected_eto,expected_etof
2024-03-23,1.07,CA_42143,69,1.983,0.539
2024-03-24,1.406,CA_42143,69,2.433,0.578
2024-03-25,1.61,CA_42143,69,2.614,0.616
2024-03-26,2.063,CA_42143,69,3.154,0.654
2024-03-27,1.56,CA_42143,69,2.253,0.692
2024-03-28,1.777,CA_42143,69,2.433,0.73
2024-03-29,1.663,CA_42143,69,2.163,0.769
2024-03-30,2.109,CA_42143,69,2.614,0.807
2024-03-31,2.231,CA_42143,69,2.794,0.798
2024-04-01,2.906,CA_42143,69,3.678,0.79
2024-04-02,2.67,CA_42143,69,3.415,0.782
2024-04-03,3.184,CA_42143,69,4.116,0.774
2024-04-04,1.139,CA_42143,69,1.489,0.765
2024-04-05,1.392,CA_42143,69,1.839,0.757
2024-04-06,2.229,CA_42143,69,2.977,0.749
2024-04-07,2.658,CA_42143,69,3.59,0.74
2024-04-08,2.949,CA_42143,69,3.766,0.783
2024-04-09,2.966,CA_42143,69,3.59,0.826
2024-04-10,3.501,CA_42143,69,4.028,0.869
2024-04-11,3.674,CA_42143,69,4.028,0.912
2024-04-12,4.264,CA_42143,69,4.466,0.955
2024-04-13,1.66,CA_42143,69,1.664,0.998
2024-04-14,2.187,CA_42143,69,2.102,1.041
2024-04-15,2.846,CA_42143,69,2.627,1.083
2024-04-16,2.45,CA_42143,69,3.984,0.334
2024-04-17,2.252,CA_42143,69,3.897,0.336
2024-04-18,2.112,CA_42143,69,4.028,0.343
2024-04-19,1.926,CA_42143,69,4.138,0.349
2024-04-20,1.852,CA_42143,69,4.258,0.356
2024-04-21,1.794,CA_42143,69,4.51,0.362
2024-04-22,1.717,CA_42143,69,4.718,0.369
2024-04-23,1.622,CA_42143,69,4.904,0.375
2024-04-24,1.492,CA_42143,69,4.948,0.382
2024-04-25,1.434,CA_42143,69,5.101,0.389
2024-04-26,1.394,CA_42143,69,5.101,0.395
2024-04-27,1.371,CA_42143,69,4.937,0.402
2024-04-28,1.34,CA_42143,69,4.929,0.41
2024-04-29,1.312,CA_42143,69,5.039,0.419
2024-04-30,1.333,CA_42143,69,4.996,0.428
2024-05-01,1.394,CA_42143,69,4.932,0.438
2024-05-02,1.492,CA_42143,69,4.989,0.449
2024-05-03,1.634,CA_42143,69,4.948,0.46
2024-05-04,1.661,CA_42143,69,4.961,0.472
2024-05-05,1.678,CA_42143,69,5.083,0.482
2024-05-06,1.678,CA_42143,69,5.051,0.491
2024-05-07,1.683,CA_42143,69,4.9,0.498
2024-05-08,1.692,CA_42143,69,4.921,0.503
2024-05-09,1.607,CA_42143,69,5.007,0.507
2024-05-10,1.568,CA_42143,69,5.137,0.509
2024-05-11,1.526,CA_42143,69,5.245,0.509
2024-05-12,1.516,CA_42143,69,5.04,0.508
2024-05-13,1.498,CA_42143,69,4.824,0.51
2024-05-14,1.45,CA_42143,69,4.705,0.516
2024-05-15,1.378,CA_42143,69,4.511,0.524
2024-05-16,1.339,CA_42143,69,4.155,0.537
2024-05-17,1.403,CA_42143,69,3.885,0.552
2024-05-18,1.429,CA_42143,69,3.54,0.572
2024-05-19,1.465,CA_42143,69,3.378,0.594
2024-05-20,1.514,CA_42143,69,3.421,0.62
2024-05-21,1.566,CA_42143,69,3.615,0.646
2024-05-22,1.638,CA_42143,69,3.788,0.672
2024-05-23,1.793,CA_42143,69,3.756,0.698
2024-05-24,1.981,CA_42143,69,3.842,0.724
2024-05-25,2.146,CA_42143,69,3.907,0.75
2024-05-26,2.19,CA_42143,69,4.123,0.776
2024-05-27,2.162,CA_42143,69,4.317,0.802
2024-05-28,2.132,CA_42143,69,4.587,0.828
2024-05-29,2.143,CA_42143,69,4.705,0.852
2024-05-30,2.353,CA_42143,69,4.802,0.875
2024-05-31,2.624,CA_42143,69,5.201,0.896
2024-06-01,2.949,CA_42143,69,5.61,0.915
2024-06-02,3.214,CA_42143,69,5.92,0.932
2024-06-03,3.588,CA_42143,69,6.059,0.948
2024-06-04,4.116,CA_42143,69,6.091,0.962
2024-06-05,4.647,CA_42143,69,6.187,0.975
2024-06-06,5.103,CA_42143,69,6.197,0.987
2024-06-07,5.396,CA_42143,69,6.378,0.997
2024-06-08,5.705,CA_42143,69,6.506,1.007
2024-06-09,5.654,CA_42143,69,6.559,1.016
2024-06-10,5.581,CA_42143,69,6.58,1.024
2024-06-11,5.59,CA_42143,69,6.559,1.03
2024-06-12,5.536,CA_42143,69,6.559,1.036
2024-06-13,5.328,CA_42143,69,6.516,1.042
2024-06-14,5.217,CA_42143,69,6.548,1.045
2024-06-15,5.097,CA_42143,69,6.559,1.047
2024-06-16,4.912,CA_42143,69,6.58,1.047
2024-06-17,4.996,CA_42143,69,6.42,1.045
2024-06-18,5.203,CA_42143,69,6.367,1.042
2024-06-19,5.275,CA_42143,69,6.452,1.038
2024-06-20,5.368,CA_42143,69,6.569,1.031
2024-06-21,5.563,CA_42143,69,6.654,1.024
2024-06-22,5.748,CA_42143,69,6.792,1.016
2024-06-23,5.974,CA_42143,69,6.707,1.008
2024-06-24,6.229,CA_42143,69,6.569,1.0
2024-06-25,6.251,CA_42143,69,6.505,0.992
2024-06-26,6.289,CA_42143,69,6.601,0.984
2024-06-27,6.407,CA_42143,69,6.654,0.976
2024-06-28,6.47,CA_42143,69,6.681,0.969
2024-06-29,6.42,CA_42143,69,6.644,0.961
2024-06-30,6.398,CA_42143,69,6.543,0.954
2024-07-01,6.479,CA_42143,69,6.559,0.95
2024-07-02,6.605,CA_42143,69,6.693,0.946
2024-07-03,6.849,CA_42143,69,6.89,0.944
2024-07-04,6.924,CA_42143,69,6.778,0.944
2024-07-05,6.946,CA_42143,69,6.709,0.945
2024-07-06,6.96,CA_42143,69,6.581,0.948
2024-07-07,7.148,CA_42143,69,6.57,0.952
2024-07-08,7.27,CA_42143,69,6.709,0.955
2024-07-09,7.286,CA_42143,69,6.752,0.957
2024-07-10,7.082,CA_42143,69,6.859,0.959
2024-07-11,6.815,CA_42143,69,7.041,0.959
2024-07-12,6.647,CA_42143,69,7.244,0.959
2024-07-13,6.558,CA_42143,69,7.319,0.958
2024-07-14,6.481,CA_42143,69,7.319,0.955
2024-07-15,6.363,CA_42143,69,7.255,0.952
2024-07-16,6.248,CA_42143,69,7.041,0.948
2024-07-17,6.129,CA_42143,69,6.912,0.944
2024-07-18,6.007,CA_42143,69,6.677,0.939
2024-07-19,5.988,CA_42143,69,6.484,0.933
2024-07-20,5.974,CA_42143,69,6.345,0.926
2024-07-21,5.925,CA_42143,69,6.399,0.919
2024-07-22,5.935,CA_42143,69,6.484,0.911
2024-07-23,5.926,CA_42143,69,6.698,0.902
2024-07-24,5.918,CA_42143,69,6.902,0.897
2024-07-25,5.927,CA_42143,69,7.052,0.894
2024-07-26,6.004,CA_42143,69,7.212,0.895
2024-07-27,6.058,CA_42143,69,7.308,0.898
2024-07-28,6.147,CA_42143,69,7.233,0.905
2024-07-29,6.268,CA_42143,69,7.07,0.914
2024-07-30,6.319,CA_42143,69,7.141,0.927
2024-07-31,6.397,CA_42143,69,7.041,0.943
2024-08-01,6.374,CA_42143,69,6.995,0.958
2024-08-02,6.156,CA_42143,69,6.885,0.974
2024-08-03,5.91,CA_42143,69,6.775,0.989
2024-08-04,5.76,CA_42143,69,6.675,1.005
2024-08-05,5.607,CA_42143,69,6.693,1.02
2024-08-06,5.444,CA_42143,69,6.672,1.035
2024-08-07,5.347,CA_42143,69,6.47,1.051
2024-08-08,5.146,CA_42143,69,6.363,1.066
2024-08-09,5.042,CA_42143,69,6.267,1.072
2024-08-10,4.988,CA_42143,69,6.257,1.071
2024-08-11,5.118,CA_42143,69,6.395,1.06
2024-08-12,5.107,CA_42143,69,6.502,1.042
2024-08-13,5.327,CA_42143,69,6.576,1.014
2024-08-14,5.375,CA_42143,69,6.502,0.978
2024-08-15,5.452,CA_42143,69,6.427,0.934
2024-08-16,5.503,CA_42143,69,6.342,0.881
2024-08-17,5.512,CA_42143,69,6.278,0.834
2024-08-18,5.476,CA_42143,69,6.342,0.791
2024-08-19,5.318,CA_42143,69,6.182,0.755
2024-08-20,5.249,CA_42143,69,5.958,0.723
2024-08-21,4.945,CA_42143,69,5.777,0.696
2024-08-22,4.718,CA_42143,69,5.926,0.675
2024-08-23,4.467,CA_42143,69,6.225,0.66
2024-08-24,4.386,CA_42143,69,6.48,0.649
2024-08-25,4.282,CA_42143,69,6.576,0.643
2024-08-26,4.35,CA_42143,69,6.512,0.642
2024-08-27,4.42,CA_42143,69,6.48,0.644
2024-08-28,4.484,CA_42143,69,6.523,0.652
2024-08-29,4.435,CA_42143,69,6.653,0.664
2024-08-30,4.465,CA_42143,69,6.539,0.68
2024-08-31,4.522,CA_42143,69,6.392,0.701
2024-09-01,4.574,CA_42143,69,6.34,0.726
2024-09-02,4.573,CA_42143,69,6.196,0.742
2024-09-03,4.616,CA_42143,69,6.199,0.749
2024-09-04,4.886,CA_42143,69,6.098,0.746
2024-09-05,5.079,CA_42143,69,5.893,0.734
2024-09-06,4.982,CA_42143,69,5.664,0.712
2024-09-07,4.865,CA_42143,69,5.477,0.682
2024-09-08,4.658,CA_42143,69,5.268,0.641
2024-09-09,4.454,CA_42143,69,5.018,0.591
2024-09-10,4.388,CA_42143,69,5.091,0.546
2024-09-11,4.302,CA_42143,69,5.06,0.505
2024-09-12,3.954,CA_42143,69,5.175,0.469
2024-09-13,3.739,CA_42143,69,5.05,0.437
2024-09-14,3.736,CA_42143,69,4.966,0.409
2024-09-15,3.811,CA_42143,69,4.935,0.386
2024-09-16,3.859,CA_42143,69,4.821,0.367
2024-09-17,3.752,CA_42143,69,4.738,0.353
2024-09-18,3.648,CA_42143,69,4.55,0.34
2024-09-19,3.536,CA_42143,69,4.384,0.327
2024-09-20,3.448,CA_42143,69,4.238,0.316
2024-09-21,3.264,CA_42143,69,4.384,0.305
2024-09-22,3.169,CA_42143,69,4.373,0.296
2024-09-23,3.061,CA_42143,69,4.467,0.288
2024-09-24,2.907,CA_42143,69,4.394,0.28
2024-09-25,2.905,CA_42143,69,4.279,0.274
2024-09-26,2.854,CA_42143,69,4.092,0.267
2024-09-27,2.869,CA_42143,69,3.915,0.259
2024-09-28,2.757,CA_42143,69,3.714,0.251
2024-09-29,2.766,CA_42143,69,3.544,0.242
2024-09-30,2.843,CA_42143,69,3.56,0.232
2024-10-01,2.844,CA_42143,69,3.451,0.221
2024-10-02,2.843,CA_42143,69,3.52,0.21
2024-10-03,2.758,CA_42143,69,3.465,0.198
2024-10-04,2.712,CA_42143,69,3.534,0.188
2024-10-05,2.509,CA_42143,69,3.633,0.18
2024-10-06,2.383,CA_42143,69,3.768,0.173
2024-10-07,2.223,CA_42143,69,3.768,0.168
2024-10-08,2.039,CA_42143,69,3.499,0.164
2024-10-09,1.9,CA_42143,69,3.282,0.162
2024-10-10,1.847,CA_42143,69,3.272,0.162
2024-10-11,1.86,CA_42143,69,3.396,0.163
2024-10-12,1.785,CA_42143,69,3.355,0.165
2024-10-13,1.766,CA_42143,69,3.272,0.166
2024-10-14,1.8,CA_42143,69,3.2,0.167
2024-10-15,1.826,CA_42143,69,3.179,0.168
2024-10-16,1.885,CA_42143,69,3.303,0.169
2024-10-17,1.858,CA_42143,69,3.427,0.169
2024-10-18,1.79,CA_42143,69,3.324,0.17
2024-10-19,1.673,CA_42143,69,3.2,0.17
2024-10-20,1.602,CA_42143,69,3.169,0.172
2024-10-21,1.496,CA_42143,69,3.014,0.174
2024-10-22,1.392,CA_42143,69,2.87,0.176
2024-10-23,1.341,CA_42143,69,2.87,0.179
2024-10-24,1.189,CA_42143,69,3.024,0.183
2024-10-25,1.085,CA_42143,69,2.87,0.188
2024-10-26,1.024,CA_42143,69,2.88,0.193
2024-10-27,1.041,CA_42143,69,2.839,0.199
2024-10-28,1.036,CA_42143,69,2.684,0.204
2024-10-29,1.076,CA_42143,69,2.564,0.209
2024-10-30,1.124,CA_42143,69,2.414,0.213
2024-10-31,1.163,CA_42143,69,2.234,0.216
2024-11-01,1.269,CA_42143,69,2.016,0.219
2024-11-02,1.291,CA_42143,69,2.034,0.221
2024-11-03,1.32,CA_42143,69,1.928,0.223
2024-11-04,1.228,CA_42143,69,1.788,0.224
2024-11-05,1.176,CA_42143,69,1.826,0.224
2024-11-06,1.092,CA_42143,69,1.954,0.225
2024-11-07,0.986,CA_42143,69,2.071,0.226
2024-11-08,0.816,CA_42143,69,2.06,0.227
2024-11-09,0.66,CA_42143,69,1.943,0.228
2024-11-10,0.602,CA_42143,69,1.858,0.228
2024-11-11,0.522,CA_42143,69,1.837,0.229
2024-11-12,0.513,CA_42143,69,1.912,0.23
2024-11-13,0.494,CA_42143,69,1.848,0.231
2024-11-14,0.541,CA_42143,69,1.71,0.232
2024-11-15,0.526,CA_42143,69,1.572,0.232
2024-11-16,0.527,CA_42143,69,1.656,0.233
2024-11-17,0.531,CA_42143,69,1.635,0.234
2024-11-18,0.523,CA_42143,69,1.614,0.235
2024-11-19,0.524,CA_42143,69,1.497,0.236
2024-11-20,0.525,CA_42143,69,1.476,0.236
2024-11-21,0.493,CA_42143,69,1.412,0.238
2024-11-22,0.426,CA_42143,69,1.614,0.242
2024-11-23,0.436,CA_42143,69,1.699,0.247
2024-11-24,0.424,CA_42143,69,1.508,0.254
2024-11-25,0.4,CA_42143,69,1.402,0.261
2024-11-26,0.366,CA_42143,69,1.338,0.27
2024-11-27,0.35,CA_42143,69,1.285,0.281
2024-11-28,0.309,CA_42143,69,1.145,0.293
2024-11-29,0.296,CA_42143,69,1.088,0.307
2024-11-30,0.289,CA_42143,69,0.819,0.324
2024-12-01,0.254,CA_42143,69,0.622,0.343
2024-12-02,0.255,CA_42143,69,0.643,0.366
2024-12-03,0.287,CA_42143,69,0.78,0.39
2024-12-04,0.348,CA_42143,69,0.85,0.418
2024-12-05,0.352,CA_42143,69,0.881,0.448
2024-12-06,0.349,CA_42143,69,0.869,0.48
2024-12-07,0.363,CA_42143,69,0.881,0.509
2024-12-08,0.349,CA_42143,69,0.893,0.534
2024-12-09,0.347,CA_42143,69,0.964,0.556
2024-12-10,0.322,CA_42143,69,0.916,0.574
2024-12-11,0.293,CA_42143,69,0.811,0.588
2024-12-12,0.238,CA_42143,69,0.799,0.599
2024-12-13,0.228,CA_42143,69,0.799,0.606
2024-12-14,0.244,CA_42143,69,0.928,0.609
2024-12-15,0.239,CA_42143,69,1.093,0.613
2024-12-16,0.232,CA_42143,69,1.104,0.616
2024-12-17,0.238,CA_42143,69,1.128,0.62
2024-12-18,0.249,CA_42143,69,1.292,0.623
2024-12-19,0.26,CA_42143,69,1.375,0.627
2024-12-20,0.27,CA_42143,69,1.257,0.63
2024-12-21,0.277,CA_42143,69,1.234,0.634
2024-12-22,0.331,CA_42143,69,1.163,0.637
2024-12-23,0.404,CA_42143,69,1.01,0.641
2024-12-24,0.441,CA_42143,69,1.022,0.644
2024-12-25,0.471,CA_42143,69,0.964,0.648
2024-12-26,0.508,CA_42143,69,0.869,0.651
2024-12-27,0.522,CA_42143,69,0.776,0.655
2024-12-28,0.57,CA_42143,69,0.811,0.658
2024-12-29,0.602,CA_42143,69,0.833,0.66
2024-12-30,0.575,CA_42143,69,0.783,0.662
2024-12-31,0.522,CA_42143,69,0.79,0.663
2024-01-01,0.656,CA_42021,69,0.967,0.678
2024-01-02,0.33,CA_42021,69,0.484,0.682
2024-01-03,0.663,CA_42021,69,0.967,0.685
2024-01-04,1.265,CA_42021,69,1.838,0.689
2024-01-05,0.803,CA_42021,69,1.161,0.692
2024-01-06,0.673,CA_42021,69,0.967,0.696
2024-01-07,1.014,CA_42021,69,1.451,0.699
2024-01-08,0.747,CA_42021,69,1.064,0.702
2024-01-09,0.819,CA_42021,69,1.161,0.706
2024-01-10,0.892,CA_42021,69,1.257,0.709
2024-01-11,0.965,CA_42021,69,1.354,0.713
2024-01-12,0.623,CA_42021,69,0.87,0.716
2024-01-13,0.626,CA_42021,69,0.87,0.72
2024-01-14,0.839,CA_42021,69,1.161,0.723
2024-01-15,0.632,CA_42021,69,0.87,0.727
2024-01-16,0.706,CA_42021,69,0.967,0.73
2024-01-17,0.709,CA_42021,69,0.967,0.734
2024-01-18,0.713,CA_42021,69,0.967,0.737
2024-01-19,0.716,CA_42021,69,0.967,0.74
2024-01-20,0.935,CA_42021,69,1.257,0.744
2024-01-21,0.94,CA_42021,69,1.257,0.747
2024-01-22,0.581,CA_42021,69,0.774,0.751
2024-01-23,0.948,CA_42021,69,1.257,0.754
2024-01-24,0.586,CA_42021,69,0.774,0.758
2024-01-25,1.031,CA_42021,69,1.354,0.761
2024-01-26,0.813,CA_42021,69,1.064,0.765
2024-01-27,0.743,CA_42021,69,0.967,0.768
2024-01-28,0.97,CA_42021,69,1.257,0.772
2024-01-29,1.199,CA_42021,69,1.547,0.775
2024-01-30,1.355,CA_42021,69,1.741,0.778
2024-01-31,1.664,CA_42021,69,2.128,0.782
2024-02-01,1.059,CA_42021,69,1.349,0.785
2024-02-02,1.064,CA_42021,69,1.349,0.789
2024-02-03,1.069,CA_42021,69,1.349,0.792
2024-02-04,1.15,CA_42021,69,1.445,0.796
2024-02-05,1.078,CA_42021,69,1.349,0.799
2024-02-06,0.851,CA_42021,69,1.06,0.803
2024-02-07,0.932,CA_42021,69,1.156,0.806
2024-02-08,0.858,CA_42021,69,1.06,0.81
2024-02-09,1.253,CA_42021,69,1.542,0.813
2024-02-10,1.259,CA_42021,69,1.542,0.817
2024-02-11,1.264,CA_42021,69,1.542,0.82
2024-02-12,1.215,CA_42021,69,1.542,0.788
2024-02-13,1.092,CA_42021,69,1.445,0.756
2024-02-14,1.046,CA_42021,69,1.445,0.724
2024-02-15,1.066,CA_42021,69,1.542,0.692
2024-02-16,0.953,CA_42021,69,1.445,0.66
2024-02-17,0.605,CA_42021,69,0.964,0.627
2024-02-18,1.033,CA_42021,69,1.734,0.595
2024-02-19,1.52,CA_42021,69,2.698,0.563
2024-02-20,1.028,CA_42021,69,1.831,0.561
2024-02-21,0.97,CA_42021,69,1.734,0.56
2024-02-22,1.182,CA_42021,69,2.12,0.558
2024-02-23,1.071,CA_42021,69,1.927,0.556
2024-02-24,0.907,CA_42021,69,1.638,0.554
2024-02-25,0.957,CA_42021,69,1.734,0.552
2024-02-26,1.113,CA_42021,69,2.023,0.55
2024-02-27,1.162,CA_42021,69,2.12,0.548
2024-02-28,1.266,CA_42021,69,2.312,0.547
2024-02-29,1.106,CA_42021,69,2.023,0.547
2024-03-01,0.933,CA_42021,69,1.71,0.546
2024-03-02,1.139,CA_42021,69,2.09,0.545
2024-03-03,0.879,CA_42021,69,1.615,0.544
2024-03-04,0.878,CA_42021,69,1.615,0.544
2024-03-05,1.031,CA_42021,69,1.9,0.543
2024-03-06,1.133,CA_42021,69,2.09,0.542
2024-03-07,1.183,CA_42021,69,2.185,0.541
2024-03-08,1.232,CA_42021,69,2.28,0.54
2024-03-09,1.282,CA_42021,69,2.375,0.54
2024-03-10,1.382,CA_42021,69,2.565,0.539
2024-03-11,1.329,CA_42021,69,2.47,0.538
2024-03-12,0.868,CA_42021,69,1.615,0.537
2024-03-13,1.631,CA_42021,69,3.04,0.537
2024-03-14,2.189,CA_42021,69,4.085,0.536
2024-03-15,1.879,CA_42021,69,3.61,0.521
2024-03-16,1.776,CA_42021,69,3.515,0.505
2024-03-17,1.769,CA_42021,69,3.61,0.49
2024-03-18,1.534,CA_42021,69,3.23,0.475
2024-03-19,1.616,CA_42021,69,3.515,0.46
2024-03-20,1.9,CA_42021,69,4.275,0.444
2024-03-21,1.631,CA_42021,69,3.8,0.429
2024-03-22,1.376,CA_42021,69,3.325,0.414
2024-03-23,0.94,CA_42021,69,2.28,0.412
2024-03-24,1.17,CA_42021,69,2.85,0.411
2024-03-25,1.204,CA_42021,69,2.945,0.409
2024-03-26,1.392,CA_42021,69,3.42,0.407
2024-03-27,1.001,CA_42021,69,2.47,0.405
2024-03-28,1.112,CA_42021,69,2.755,0.404
2024-03-29,0.955,CA_42021,69,2.375,0.402
2024-03-30,1.141,CA_42021,69,2.85,0.4
2024-03-31,1.206,CA_42021,69,2.945,0.409
2024-04-01,1.688,CA_42021,69,4.034,0.419
2024-04-02,1.645,CA_42021,69,3.846,0.428
2024-04-03,1.925,CA_42021,69,4.409,0.437
2024-04-04,0.753,CA_42021,69,1.689,0.446
2024-04-05,0.981,CA_42021,69,2.158,0.455
2024-04-06,1.523,CA_42021,69,3.283,0.464
2024-04-07,1.819,CA_42021,69,3.846,0.473
2024-04-08,2.359,CA_42021,69,4.315,0.547
2024-04-09,2.386,CA_42021,69,3.846,0.62
2024-04-10,3.06,CA_42021,69,4.409,0.694
2024-04-11,3.385,CA_42021,69,4.409,0.768
2024-04-12,3.868,CA_42021,69,4.597,0.841
2024-04-13,1.288,CA_42021,69,1.407,0.915
2024-04-14,2.226,CA_42021,69,2.251,0.989
2024-04-15,2.99,CA_42021,69,2.814,1.063
2024-04-16,2.531,CA_42021,69,4.339,0.389
2024-04-17,2.441,CA_42021,69,4.21,0.383
2024-04-18,2.3,CA_42021,69,4.374,0.378
2024-04-19,2.317,CA_42021,69,4.503,0.373
2024-04-20,2.349,CA_42021,69,4.643,0.369
2024-04-21,2.482,CA_42021,69,4.913,0.366
2024-04-22,2.474,CA_42021,69,5.159,0.362
2024-04-23,2.49,CA_42021,69,5.347,0.36
2024-04-24,2.622,CA_42021,69,5.394,0.358
2024-04-25,2.691,CA_42021,69,5.558,0.357
2024-04-26,2.857,CA_42021,69,5.511,0.356
2024-04-27,2.926,CA_42021,69,5.324,0.356
2024-04-28,2.86,CA_42021,69,5.311,0.356
2024-04-29,2.751,CA_42021,69,5.424,0.357
2024-04-30,2.644,CA_42021,69,5.352,0.359
2024-05-01,2.502,CA_42021,69,5.291,0.36
2024-05-02,2.35,CA_42021,69,5.347,0.362
2024-05-03,2.231,CA_42021,69,5.3,0.364
2024-05-04,2.12,CA_42021,69,5.322,0.365
2024-05-05,1.991,CA_42021,69,5.426,0.367
2024-05-06,1.872,CA_42021,69,5.346,0.368
2024-05-07,1.786,CA_42021,69,5.196,0.37
2024-05-08,1.762,CA_42021,69,5.23,0.371
2024-05-09,1.795,CA_42021,69,5.323,0.373
2024-05-10,1.87,CA_42021,69,5.461,0.375
2024-05-11,1.945,CA_42021,69,5.564,0.377
2024-05-12,2.049,CA_42021,69,5.311,0.38
2024-05-13,2.133,CA_42021,69,5.081,0.382
2024-05-14,2.271,CA_42021,69,4.989,0.385
2024-05-15,2.444,CA_42021,69,4.725,0.388
2024-05-16,2.577,CA_42021,69,4.357,0.392
2024-05-17,2.631,CA_42021,69,4.07,0.395
2024-05-18,2.621,CA_42021,69,3.725,0.398
2024-05-19,2.647,CA_42021,69,3.621,0.401
2024-05-20,2.681,CA_42021,69,3.69,0.404
2024-05-21,2.721,CA_42021,69,3.909,0.408
2024-05-22,2.715,CA_42021,69,4.093,0.411
2024-05-23,2.669,CA_42021,69,4.15,0.414
2024-05-24,2.558,CA_42021,69,4.231,0.417
2024-05-25,2.484,CA_42021,69,4.311,0.422
2024-05-26,2.496,CA_42021,69,4.541,0.428
2024-05-27,2.507,CA_42021,69,4.702,0.436
2024-05-28,2.534,CA_42021,69,5.001,0.445
2024-05-29,2.574,CA_42021,69,5.116,0.456
