time,expected_et,field_id,crop,expected_eto,expected_etof
2024-03-23,1.186,CA_42143,69,2.062,0.583
2024-03-24,1.185,CA_42143,69,2.073,0.581
2024-03-25,1.225,CA_42143,69,2.174,0.579
2024-03-26,1.31,CA_42143,69,2.332,0.577
2024-03-27,1.437,CA_42143,69,2.535,0.575
2024-03-28,1.48,CA_42143,69,2.726,0.573
2024-03-29,1.555,CA_42143,69,2.94,0.571
2024-03-30,1.588,CA_42143,69,3.186,0.569
2024-03-31,1.588,CA_42143,69,3.498,0.567
2024-04-01,1.589,CA_42143,69,3.586,0.565
2024-04-02,1.586,CA_42143,69,3.662,0.563
2024-04-03,1.45,CA_42143,69,3.596,0.557
2024-04-04,1.35,CA_42143,69,3.398,0.548
2024-04-05,1.296,CA_42143,69,3.131,0.536
2024-04-06,1.231,CA_42143,69,3.142,0.519
2024-04-07,1.194,CA_42143,69,3.164,0.5
2024-04-08,1.137,CA_42143,69,3.01,0.476
2024-04-09,1.098,CA_42143,69,3.109,0.45
2024-04-10,1.073,CA_42143,69,2.912,0.419
2024-04-11,1.136,CA_42143,69,3.054,0.394
2024-04-12,1.17,CA_42143,69,3.295,0.372
2024-04-13,1.095,CA_42143,69,3.306,0.356
2024-04-14,1.056,CA_42143,69,3.153,0.344
2024-04-15,1.015,CA_42143,69,2.945,0.337
2024-04-16,1.036,CA_42143,69,3.032,0.334
2024-04-17,1.066,CA_42143,69,3.054,0.336
2024-04-18,1.099,CA_42143,69,3.306,0.343
2024-04-19,1.177,CA_42143,69,3.339,0.349
2024-04-20,1.249,CA_42143,69,3.47,0.356
2024-04-21,1.378,CA_42143,69,3.612,0.362
2024-04-22,1.473,CA_42143,69,3.897,0.369
2024-04-23,1.541,CA_42143,69,3.93,0.375
2024-04-24,1.553,CA_42143,69,4.05,0.382
2024-04-25,1.541,CA_42143,69,4.182,0.389
2024-04-26,1.491,CA_42143,69,4.258,0.395
2024-04-27,1.4,CA_42143,69,4.379,0.402
2024-04-28,1.321,CA_42143,69,4.532,0.41
2024-04-29,1.26,CA_42143,69,4.839,0.419
2024-04-30,1.234,CA_42143,69,4.961,0.428
2024-05-01,1.255,CA_42143,69,5.356,0.438
2024-05-02,1.284,CA_42143,69,5.359,0.449
2024-05-03,1.35,CA_42143,69,5.09,0.46
2024-05-04,1.498,CA_42143,69,4.865,0.472
2024-05-05,1.675,CA_42143,69,4.824,0.482
2024-05-06,1.823,CA_42143,69,4.716,0.491
2024-05-07,1.942,CA_42143,69,4.565,0.498
2024-05-08,2.03,CA_42143,69,4.5,0.503
2024-05-09,2.068,CA_42143,69,4.36,0.507
2024-05-10,2.097,CA_42143,69,4.414,0.509
2024-05-11,2.092,CA_42143,69,4.565,0.509
2024-05-12,2.02,CA_42143,69,4.738,0.508
2024-05-13,1.897,CA_42143,69,4.619,0.51
2024-05-14,1.835,CA_42143,69,4.662,0.516
2024-05-15,1.78,CA_42143,69,4.803,0.524
2024-05-16,1.729,CA_42143,69,4.878,0.537
2024-05-17,1.684,CA_42143,69,5.083,0.552
2024-05-18,1.659,CA_42143,69,5.191,0.572
2024-05-19,1.647,CA_42143,69,5.439,0.594
2024-05-20,1.65,CA_42143,69,5.72,0.62
2024-05-21,1.662,CA_42143,69,5.936,0.646
2024-05-22,1.563,CA_42143,69,5.871,0.672
2024-05-23,1.545,CA_42143,69,5.709,0.698
2024-05-24,1.548,CA_42143,69,5.698,0.724
2024-05-25,1.609,CA_42143,69,5.698,0.75
2024-05-26,1.677,CA_42143,69,5.742,0.776
2024-05-27,1.697,CA_42143,69,5.688,0.802
2024-05-28,1.714,CA_42143,69,5.407,0.828
2024-05-29,1.771,CA_42143,69,5.428,0.852
2024-05-30,1.921,CA_42143,69,5.6,0.875
2024-05-31,2.017,CA_42143,69,5.836,0.896
2024-06-01,2.158,CA_42143,69,6.017,0.915
2024-06-02,2.203,CA_42143,69,6.091,0.932
2024-06-03,2.221,CA_42143,69,6.175,0.948
2024-06-04,2.279,CA_42143,69,6.195,0.962
2024-06-05,2.411,CA_42143,69,6.091,0.975
2024-06-06,2.468,CA_42143,69,5.878,0.987
2024-06-07,2.564,CA_42143,69,5.761,0.997
2024-06-08,2.664,CA_42143,69,5.549,1.007
2024-06-09,2.78,CA_42143,69,5.294,1.016
2024-06-10,3.011,CA_42143,69,5.198,1.024
2024-06-11,3.28,CA_42143,69,5.134,1.03
2024-06-12,3.528,CA_42143,69,5.262,1.036
2024-06-13,3.707,CA_42143,69,5.698,1.042
2024-06-14,3.894,CA_42143,69,6.165,1.045
2024-06-15,4.258,CA_42143,69,6.399,1.047
2024-06-16,4.614,CA_42143,69,6.814,1.047
2024-06-17,4.91,CA_42143,69,7.26,1.045
2024-06-18,5.186,CA_42143,69,7.472,1.042
2024-06-19,5.487,CA_42143,69,7.579,1.038
2024-06-20,5.83,CA_42143,69,7.568,1.031
2024-06-21,6.019,CA_42143,69,7.504,1.024
2024-06-22,6.15,CA_42143,69,7.377,1.016
2024-06-23,6.171,CA_42143,69,7.271,1.008
2024-06-24,6.197,CA_42143,69,7.132,1.0
2024-06-25,6.159,CA_42143,69,6.984,0.992
2024-06-26,6.181,CA_42143,69,7.005,0.984
2024-06-27,6.147,CA_42143,69,7.005,0.976
2024-06-28,6.195,CA_42143,69,6.882,0.969
2024-06-29,6.33,CA_42143,69,6.824,0.961
2024-06-30,6.427,CA_42143,69,6.754,0.954
2024-07-01,6.418,CA_42143,69,6.792,0.95
2024-07-02,6.423,CA_42143,69,6.819,0.946
2024-07-03,6.774,CA_42143,69,6.932,0.944
2024-07-04,7.082,CA_42143,69,7.12,0.944
2024-07-05,7.431,CA_42143,69,7.33,0.945
2024-07-06,7.62,CA_42143,69,7.565,0.948
2024-07-07,7.782,CA_42143,69,7.683,0.952
2024-07-08,7.883,CA_42143,69,7.768,0.955
2024-07-09,7.843,CA_42143,69,7.768,0.957
2024-07-10,7.865,CA_42143,69,7.715,0.959
2024-07-11,7.66,CA_42143,69,7.629,0.959
2024-07-12,7.445,CA_42143,69,7.49,0.959
2024-07-13,7.226,CA_42143,69,7.405,0.958
2024-07-14,7.084,CA_42143,69,7.469,0.955
2024-07-15,6.98,CA_42143,69,7.522,0.952
2024-07-16,6.971,CA_42143,69,7.597,0.948
2024-07-17,7.072,CA_42143,69,7.726,0.944
2024-07-18,7.008,CA_42143,69,7.875,0.939
2024-07-19,6.923,CA_42143,69,7.843,0.933
2024-07-20,6.844,CA_42143,69,7.683,0.926
2024-07-21,6.837,CA_42143,69,7.501,0.919
2024-07-22,6.899,CA_42143,69,7.169,0.911
2024-07-23,6.941,CA_42143,69,6.998,0.902
2024-07-24,7.042,CA_42143,69,6.944,0.897
2024-07-25,7.088,CA_42143,69,6.998,0.894
2024-07-26,7.202,CA_42143,69,6.923,0.895
2024-07-27,7.199,CA_42143,69,6.912,0.898
2024-07-28,7.134,CA_42143,69,7.019,0.905
2024-07-29,7.022,CA_42143,69,7.154,0.914
2024-07-30,6.867,CA_42143,69,7.344,0.927
2024-07-31,6.73,CA_42143,69,7.351,0.943
2024-08-01,6.759,CA_42143,69,7.135,0.958
2024-08-02,6.73,CA_42143,69,6.982,0.974
2024-08-03,6.731,CA_42143,69,6.882,0.989
2024-08-04,6.68,CA_42143,69,6.825,1.005
2024-08-05,6.642,CA_42143,69,6.694,1.02
2024-08-06,6.496,CA_42143,69,6.534,1.035
2024-08-07,6.44,CA_42143,69,6.448,1.051
2024-08-08,6.326,CA_42143,69,6.555,1.066
2024-08-09,6.082,CA_42143,69,6.853,1.072
2024-08-10,5.914,CA_42143,69,6.896,1.071
2024-08-11,5.732,CA_42143,69,6.747,1.06
2024-08-12,5.623,CA_42143,69,6.512,1.042
2024-08-13,5.545,CA_42143,69,6.32,1.014
2024-08-14,5.667,CA_42143,69,6.203,0.978
2024-08-15,5.68,CA_42143,69,6.15,0.934
2024-08-16,5.774,CA_42143,69,6.033,0.881
2024-08-17,5.804,CA_42143,69,5.756,0.834
2024-08-18,5.747,CA_42143,69,5.511,0.791
2024-08-19,5.64,CA_42143,69,5.5,0.755
2024-08-20,5.594,CA_42143,69,5.628,0.723
2024-08-21,5.49,CA_42143,69,5.745,0.696
2024-08-22,5.247,CA_42143,69,5.852,0.675
2024-08-23,5.045,CA_42143,69,5.809,0.66
2024-08-24,4.784,CA_42143,69,5.852,0.649
2024-08-25,4.558,CA_42143,69,5.926,0.643
2024-08-26,4.462,CA_42143,69,6.065,0.642
2024-08-27,4.412,CA_42143,69,6.374,0.644
2024-08-28,4.428,CA_42143,69,6.544,0.652
2024-08-29,4.439,CA_42143,69,6.454,0.664
2024-08-30,4.482,CA_42143,69,6.331,0.68
2024-08-31,4.456,CA_42143,69,6.262,0.701
2024-09-01,4.504,CA_42143,69,6.232,0.726
2024-09-02,4.634,CA_42143,69,6.079,0.742
2024-09-03,4.737,CA_42143,69,5.811,0.749
2024-09-04,4.846,CA_42143,69,5.393,0.746
2024-09-05,4.859,CA_42143,69,5.071,0.734
2024-09-06,4.896,CA_42143,69,4.935,0.712
2024-09-07,4.878,CA_42143,69,4.904,0.682
2024-09-08,4.885,CA_42143,69,4.852,0.641
2024-09-09,4.825,CA_42143,69,4.581,0.591
2024-09-10,4.612,CA_42143,69,4.467,0.546
2024-09-11,4.426,CA_42143,69,4.404,0.505
2024-09-12,4.305,CA_42143,69,4.404,0.469
2024-09-13,4.123,CA_42143,69,4.342,0.437
2024-09-14,3.932,CA_42143,69,4.446,0.409
2024-09-15,3.786,CA_42143,69,4.394,0.386
2024-09-16,3.628,CA_42143,69,4.227,0.367
2024-09-17,3.49,CA_42143,69,4.206,0.353
2024-09-18,3.479,CA_42143,69,4.102,0.34
2024-09-19,3.493,CA_42143,69,4.04,0.327
2024-09-20,3.461,CA_42143,69,3.967,0.316
2024-09-21,3.483,CA_42143,69,3.946,0.305
2024-09-22,3.537,CA_42143,69,3.79,0.296
2024-09-23,3.616,CA_42143,69,3.644,0.288
2024-09-24,3.649,CA_42143,69,3.603,0.28
2024-09-25,3.725,CA_42143,69,3.665,0.274
2024-09-26,3.694,CA_42143,69,3.894,0.267
2024-09-27,3.625,CA_42143,69,4.071,0.259
2024-09-28,3.537,CA_42143,69,4.222,0.251
2024-09-29,3.452,CA_42143,69,4.331,0.242
2024-09-30,3.171,CA_42143,69,4.379,0.232
2024-10-01,2.895,CA_42143,69,4.447,0.221
2024-10-02,2.728,CA_42143,69,4.578,0.21
2024-10-03,2.664,CA_42143,69,4.449,0.198
2024-10-04,2.722,CA_42143,69,4.32,0.188
2024-10-05,2.678,CA_42143,69,4.345,0.18
2024-10-06,2.626,CA_42143,69,4.211,0.173
2024-10-07,2.478,CA_42143,69,4.098,0.168
2024-10-08,2.506,CA_42143,69,4.067,0.164
2024-10-09,2.609,CA_42143,69,4.057,0.162
2024-10-10,2.645,CA_42143,69,4.026,0.162
2024-10-11,2.57,CA_42143,69,3.964,0.163
2024-10-12,2.381,CA_42143,69,3.768,0.165
2024-10-13,2.334,CA_42143,69,3.499,0.166
2024-10-14,2.22,CA_42143,69,3.417,0.167
2024-10-15,2.224,CA_42143,69,3.468,0.168
2024-10-16,2.184,CA_42143,69,3.396,0.169
2024-10-17,2.035,CA_42143,69,3.138,0.169
2024-10-18,1.974,CA_42143,69,2.932,0.17
2024-10-19,1.895,CA_42143,69,2.9,0.17
2024-10-20,1.869,CA_42143,69,2.859,0.172
2024-10-21,1.794,CA_42143,69,2.777,0.174
2024-10-22,1.781,CA_42143,69,2.653,0.176
2024-10-23,1.709,CA_42143,69,2.488,0.179
2024-10-24,1.676,CA_42143,69,2.488,0.183
2024-10-25,1.655,CA_42143,69,2.56,0.188
2024-10-26,1.501,CA_42143,69,2.56,0.193
2024-10-27,1.407,CA_42143,69,2.467,0.199
2024-10-28,1.284,CA_42143,69,2.436,0.204
2024-10-29,1.171,CA_42143,69,2.401,0.209
2024-10-30,1.065,CA_42143,69,2.324,0.213
2024-10-31,1.013,CA_42143,69,2.207,0.216
2024-11-01,0.966,CA_42143,69,1.932,0.219
2024-11-02,0.898,CA_42143,69,1.761,0.221
2024-11-03,0.838,CA_42143,69,1.664,0.223
2024-11-04,0.756,CA_42143,69,1.629,0.224
2024-11-05,0.727,CA_42143,69,1.667,0.224
2024-11-06,0.676,CA_42143,69,1.678,0.225
2024-11-07,0.612,CA_42143,69,1.731,0.226
2024-11-08,0.546,CA_42143,69,1.688,0.227
2024-11-09,0.469,CA_42143,69,1.742,0.228
2024-11-10,0.413,CA_42143,69,1.805,0.228
2024-11-11,0.385,CA_42143,69,1.837,0.229
2024-11-12,0.347,CA_42143,69,1.858,0.23
2024-11-13,0.314,CA_42143,69,1.805,0.231
2024-11-14,0.328,CA_42143,69,1.657,0.232
2024-11-15,0.348,CA_42143,69,1.561,0.232
2024-11-16,0.349,CA_42143,69,1.487,0.233
2024-11-17,0.382,CA_42143,69,1.444,0.234
2024-11-18,0.402,CA_42143,69,1.359,0.235
2024-11-19,0.408,CA_42143,69,1.221,0.236
2024-11-20,0.418,CA_42143,69,1.2,0.236
2024-11-21,0.426,CA_42143,69,1.189,0.238
2024-11-22,0.433,CA_42143,69,1.285,0.242
2024-11-23,0.43,CA_42143,69,1.402,0.247
2024-11-24,0.44,CA_42143,69,1.402,0.254
2024-11-25,0.406,CA_42143,69,1.391,0.261
2024-11-26,0.393,CA_42143,69,1.391,0.27
2024-11-27,0.386,CA_42143,69,1.412,0.281
2024-11-28,0.38,CA_42143,69,1.352,0.293
2024-11-29,0.396,CA_42143,69,1.267,0.307
2024-11-30,0.417,CA_42143,69,1.345,0.324
2024-12-01,0.462,CA_42143,69,1.245,0.343
2024-12-02,0.453,CA_42143,69,1.271,0.366
2024-12-03,0.467,CA_42143,69,1.251,0.39
2024-12-04,0.463,CA_42143,69,1.242,0.418
2024-12-05,0.454,CA_42143,69,1.245,0.448
2024-12-06,0.474,CA_42143,69,1.198,0.48
2024-12-07,0.488,CA_42143,69,1.21,0.509
2024-12-08,0.487,CA_42143,69,1.046,0.534
2024-12-09,0.454,CA_42143,69,0.963,0.556
2024-12-10,0.485,CA_42143,69,0.916,0.574
2024-12-11,0.535,CA_42143,69,0.94,0.588
2024-12-12,0.552,CA_42143,69,0.975,0.599
2024-12-13,0.596,CA_42143,69,1.198,0.606
2024-12-14,0.589,CA_42143,69,1.257,0.609
2024-12-15,0.569,CA_42143,69,1.316,0.613
2024-12-16,0.549,CA_42143,69,1.351,0.616
2024-12-17,0.548,CA_42143,69,1.445,0.62
2024-12-18,0.528,CA_42143,69,1.457,0.623
2024-12-19,0.502,CA_42143,69,1.41,0.627
2024-12-20,0.501,CA_42143,69,1.363,0.63
2024-12-21,0.474,CA_42143,69,1.152,0.634
2024-12-22,0.486,CA_42143,69,1.198,0.637
2024-12-23,0.497,CA_42143,69,1.21,0.641
2024-12-24,0.546,CA_42143,69,1.269,0.644
2024-12-25,0.578,CA_42143,69,1.234,0.648
2024-12-26,0.579,CA_42143,69,1.222,0.651
2024-12-27,0.563,CA_42143,69,1.222,0.655
2024-12-28,0.536,CA_42143,69,1.198,0.658
2024-12-29,0.541,CA_42143,69,1.195,0.66
2024-12-30,0.549,CA_42143,69,1.112,0.662
2024-12-31,0.56,CA_42143,69,1.034,0.663
2024-01-01,0.656,CA_42021,69,0.967,0.678
2024-01-02,0.33,CA_42021,69,0.484,0.682
2024-01-03,0.663,CA_42021,69,0.967,0.685
2024-01-04,1.265,CA_42021,69,1.838,0.689
2024-01-05,0.803,CA_42021,69,1.161,0.692
2024-01-06,0.673,CA_42021,69,0.967,0.696
2024-01-07,1.014,CA_42021,69,1.451,0.699
2024-01-08,0.747,CA_42021,69,1.064,0.702
2024-01-09,0.819,CA_42021,69,1.161,0.706
2024-01-10,0.892,CA_42021,69,1.257,0.709
2024-01-11,0.965,CA_42021,69,1.354,0.713
2024-01-12,0.623,CA_42021,69,0.87,0.716
2024-01-13,0.626,CA_42021,69,0.87,0.72
2024-01-14,0.839,CA_42021,69,1.161,0.723
2024-01-15,0.632,CA_42021,69,0.87,0.727
2024-01-16,0.706,CA_42021,69,0.967,0.73
2024-01-17,0.709,CA_42021,69,0.967,0.734
2024-01-18,0.713,CA_42021,69,0.967,0.737
2024-01-19,0.716,CA_42021,69,0.967,0.74
2024-01-20,0.935,CA_42021,69,1.257,0.744
2024-01-21,0.94,CA_42021,69,1.257,0.747
2024-01-22,0.581,CA_42021,69,0.774,0.751
2024-01-23,0.948,CA_42021,69,1.257,0.754
2024-01-24,0.586,CA_42021,69,0.774,0.758
2024-01-25,1.031,CA_42021,69,1.354,0.761
2024-01-26,0.813,CA_42021,69,1.064,0.765
2024-01-27,0.743,CA_42021,69,0.967,0.768
2024-01-28,0.97,CA_42021,69,1.257,0.772
2024-01-29,1.199,CA_42021,69,1.547,0.775
2024-01-30,1.355,CA_42021,69,1.741,0.778
2024-01-31,1.664,CA_42021,69,2.128,0.782
2024-02-01,1.059,CA_42021,69,1.349,0.785
2024-02-02,1.064,CA_42021,69,1.349,0.789
2024-02-03,1.069,CA_42021,69,1.349,0.792
2024-02-04,1.15,CA_42021,69,1.445,0.796
2024-02-05,1.078,CA_42021,69,1.349,0.799
2024-02-06,0.851,CA_42021,69,1.06,0.803
2024-02-07,0.932,CA_42021,69,1.156,0.806
2024-02-08,0.858,CA_42021,69,1.06,0.81
2024-02-09,1.253,CA_42021,69,1.542,0.813
2024-02-10,1.259,CA_42021,69,1.542,0.817
2024-02-11,1.264,CA_42021,69,1.542,0.82
2024-02-12,1.215,CA_42021,69,1.542,0.788
2024-02-13,1.092,CA_42021,69,1.445,0.756
2024-02-14,1.046,CA_42021,69,1.445,0.724
2024-02-15,1.066,CA_42021,69,1.542,0.692
2024-02-16,0.953,CA_42021,69,1.445,0.66
2024-02-17,0.605,CA_42021,69,0.964,0.627
2024-02-18,1.033,CA_42021,69,1.734,0.595
2024-02-19,1.52,CA_42021,69,2.698,0.563
2024-02-20,1.028,CA_42021,69,1.831,0.561
2024-02-21,0.97,CA_42021,69,1.734,0.56
2024-02-22,1.182,CA_42021,69,2.12,0.558
2024-02-23,1.071,CA_42021,69,1.927,0.556
2024-02-24,0.907,CA_42021,69,1.638,0.554
2024-02-25,0.957,CA_42021,69,1.734,0.552
2024-02-26,1.113,CA_42021,69,2.023,0.55
2024-02-27,1.162,CA_42021,69,2.12,0.548
2024-02-28,1.266,CA_42021,69,2.312,0.547
2024-02-29,1.106,CA_42021,69,2.023,0.547
2024-03-01,0.933,CA_42021,69,1.71,0.546
2024-03-02,1.139,CA_42021,69,2.09,0.545
2024-03-03,0.879,CA_42021,69,1.615,0.544
2024-03-04,0.878,CA_42021,69,1.615,0.544
2024-03-05,1.031,CA_42021,69,1.9,0.543
2024-03-06,1.133,CA_42021,69,2.09,0.542
2024-03-07,1.183,CA_42021,69,2.185,0.541
2024-03-08,1.232,CA_42021,69,2.28,0.54
2024-03-09,1.282,CA_42021,69,2.375,0.54
2024-03-10,1.382,CA_42021,69,2.565,0.539
2024-03-11,1.329,CA_42021,69,2.47,0.538
2024-03-12,1.262,CA_42021,69,2.945,0.466
2024-03-13,1.298,CA_42021,69,3.004,0.497
2024-03-14,1.32,CA_42021,69,3.064,0.521
2024-03-15,1.299,CA_42021,69,3.111,0.538
2024-03-16,1.258,CA_42021,69,3.088,0.547
2024-03-17,1.309,CA_42021,69,3.016,0.549
2024-03-18,1.346,CA_42021,69,2.909,0.544
2024-03-19,1.362,CA_42021,69,2.731,0.532
2024-03-20,1.45,CA_42021,69,2.707,0.512
2024-03-21,1.497,CA_42021,69,2.506,0.484
2024-03-22,1.544,CA_42021,69,2.339,0.462
2024-03-23,1.603,CA_42021,69,2.221,0.445
2024-03-24,1.687,CA_42021,69,2.268,0.433
2024-03-25,1.579,CA_42021,69,2.422,0.426
2024-03-26,1.56,CA_42021,69,2.601,0.424
2024-03-27,1.577,CA_42021,69,2.85,0.427
2024-03-28,1.602,CA_42021,69,3.064,0.435
2024-03-29,1.62,CA_42021,69,3.319,0.448
2024-03-30,1.661,CA_42021,69,3.574,0.459
2024-03-31,1.782,CA_42021,69,3.923,0.467
2024-04-01,1.928,CA_42021,69,4.0,0.472
2024-04-02,2.129,CA_42021,69,4.053,0.475
2024-04-03,2.261,CA_42021,69,3.965,0.475
2024-04-04,2.444,CA_42021,69,3.76,0.473
2024-04-05,2.717,CA_42021,69,3.471,0.468
2024-04-06,2.947,CA_42021,69,3.494,0.461
2024-04-07,3.141,CA_42021,69,3.518,0.453
2024-04-08,2.992,CA_42021,69,3.33,0.446
2024-04-09,3.034,CA_42021,69,3.436,0.439
2024-04-10,3.034,CA_42021,69,3.236,0.431
2024-04-11,2.958,CA_42021,69,3.424,0.424
2024-04-12,2.92,CA_42021,69,3.658,0.417
2024-04-13,2.675,CA_42021,69,3.623,0.409
2024-04-14,2.591,CA_42021,69,3.436,0.402
2024-04-15,2.48,CA_42021,69,3.213,0.395
2024-04-16,2.531,CA_42021,69,3.318,0.389
2024-04-17,2.441,CA_42021,69,3.354,0.383
2024-04-18,2.3,CA_42021,69,3.623,0.378
2024-04-19,2.317,CA_42021,69,3.647,0.373
2024-04-20,2.349,CA_42021,69,3.799,0.369
2024-04-21,2.482,CA_42021,69,4.01,0.366
2024-04-22,2.474,CA_42021,69,4.35,0.362
2024-04-23,2.49,CA_42021,69,4.397,0.36
2024-04-24,2.622,CA_42021,69,4.55,0.358
2024-04-25,2.691,CA_42021,69,4.737,0.357
2024-04-26,2.857,CA_42021,69,4.819,0.356
2024-04-27,2.926,CA_42021,69,4.96,0.356
2024-04-28,2.86,CA_42021,69,5.131,0.356
2024-04-29,2.751,CA_42021,69,5.455,0.357
2024-04-30,2.644,CA_42021,69,5.546,0.359
2024-05-01,2.502,CA_42021,69,5.942,0.36
2024-05-02,2.35,CA_42021,69,5.918,0.362
2024-05-03,2.231,CA_42021,69,5.603,0.364
2024-05-04,2.12,CA_42021,69,5.382,0.365
2024-05-05,1.991,CA_42021,69,5.323,0.367
2024-05-06,1.872,CA_42021,69,5.196,0.368
2024-05-07,1.786,CA_42021,69,5.012,0.37
2024-05-08,1.762,CA_42021,69,4.943,0.371
2024-05-09,1.795,CA_42021,69,4.851,0.373
2024-05-10,1.87,CA_42021,69,4.909,0.375
2024-05-11,1.945,CA_42021,69,5.035,0.377
2024-05-12,2.049,CA_42021,69,5.219,0.38
2024-05-13,2.133,CA_42021,69,5.116,0.382
2024-05-14,2.271,CA_42021,69,5.173,0.385
2024-05-15,2.444,CA_42021,69,5.346,0.388
2024-05-16,2.577,CA_42021,69,5.449,0.392
2024-05-17,2.631,CA_42021,69,5.622,0.395
2024-05-18,2.621,CA_42021,69,5.737,0.398
2024-05-19,2.647,CA_42021,69,6.013,0.401
2024-05-20,2.681,CA_42021,69,6.266,0.404
2024-05-21,2.721,CA_42021,69,6.461,0.408
2024-05-22,2.715,CA_42021,69,6.358,0.411
2024-05-23,2.669,CA_42021,69,6.162,0.414
2024-05-24,2.558,CA_42021,69,6.116,0.417
2024-05-25,2.484,CA_42021,69,6.104,0.422
2024-05-26,2.496,CA_42021,69,6.116,0.428
2024-05-27,2.507,CA_42021,69,6.012,0.436
2024-05-28,2.534,CA_42021,69,5.771,0.445
2024-05-29,2.574,CA_42021,69,5.806,0.456
